garment_name,matching_combination_name,panel_count,stitch_count,panel_name_contains_digit,contains_clockwise_panel,mesh_len_segmentation_match,mesh_filter_failed,none_vertex_count,stitch_vertex_count,none_filtered_vertex_count,stitch_filtered_vertex_count
tee_sleeveless_PMQ63OJHQ7,tee_sleeveless_PMQ63OJHQ7_skirt_2_panels_UZD574PWDN,2,4,False,False,True,False,72,72,0,0
skirt_2_panels_UZD574PWDN,tee_sleeveless_PMQ63OJHQ7_skirt_2_panels_UZD574PWDN,2,4,False,False,True,False,106,106,0,0
tee_sleeveless_PRV1OGCRWE,tee_sleeveless_PRV1OGCRWE_skirt_8_panels_ZENTORBWLS,2,4,False,False,True,False,90,90,0,0
skirt_8_panels_ZENTORBWLS,tee_sleeveless_PRV1OGCRWE_skirt_8_panels_ZENTORBWLS,8,16,True,False,True,False,457,480,0,0
tee_sleeveless_PV4QJK7OKY,tee_sleeveless_PV4QJK7OKY_wb_pants_straight_K543OSYBGY,2,4,False,False,True,False,96,96,0,0
wb_pants_straight_K543OSYBGY,tee_sleeveless_PV4QJK7OKY_wb_pants_straight_K543OSYBGY,6,12,False,False,True,True,468,460,171,97
tee_sleeveless_PYGBO94XGI,tee_sleeveless_PYGBO94XGI_wb_pants_straight_YXDVX3ZTCH,2,4,False,False,True,False,88,88,0,0
wb_pants_straight_YXDVX3ZTCH,tee_sleeveless_PYGBO94XGI_wb_pants_straight_YXDVX3ZTCH,6,12,False,False,True,False,345,337,0,0
tee_sleeveless_Q0W0NOL9H2,tee_sleeveless_Q0W0NOL9H2_skirt_8_panels_SQYOVY4C6Z,2,4,False,False,True,False,94,94,0,0
skirt_8_panels_SQYOVY4C6Z,tee_sleeveless_Q0W0NOL9H2_skirt_8_panels_SQYOVY4C6Z,8,16,True,False,True,False,417,432,0,0
tee_sleeveless_Q4DOLW9533,tee_sleeveless_Q4DOLW9533_skirt_8_panels_U3RVMIRFM0,2,4,False,False,True,False,86,86,0,0
skirt_8_panels_U3RVMIRFM0,tee_sleeveless_Q4DOLW9533_skirt_8_panels_U3RVMIRFM0,8,16,True,False,True,False,550,576,0,0
tee_sleeveless_Q6XM9A8XA5,tee_sleeveless_Q6XM9A8XA5_wb_pants_straight_QV8SGD5CU0,2,4,False,False,True,False,54,54,0,0
wb_pants_straight_QV8SGD5CU0,tee_sleeveless_Q6XM9A8XA5_wb_pants_straight_QV8SGD5CU0,6,12,False,False,True,True,441,433,0,92
tee_sleeveless_QAP0XOYZHJ,tee_sleeveless_QAP0XOYZHJ_skirt_8_panels_TZ7CK2COX4,2,4,False,False,True,False,68,68,0,0
skirt_8_panels_TZ7CK2COX4,tee_sleeveless_QAP0XOYZHJ_skirt_8_panels_TZ7CK2COX4,8,16,True,False,True,False,232,400,0,0
tee_sleeveless_QDBE89JAYR,tee_sleeveless_QDBE89JAYR_skirt_2_panels_BJF0C51C7K,2,4,False,False,True,False,72,72,0,0
skirt_2_panels_BJF0C51C7K,tee_sleeveless_QDBE89JAYR_skirt_2_panels_BJF0C51C7K,2,4,False,False,True,False,120,120,0,0
tee_sleeveless_QMWWQZK3DJ,tee_sleeveless_QMWWQZK3DJ_skirt_8_panels_PZUD4YRI5L,2,4,False,False,True,False,102,102,0,0
skirt_8_panels_PZUD4YRI5L,tee_sleeveless_QMWWQZK3DJ_skirt_8_panels_PZUD4YRI5L,8,16,True,False,True,False,556,560,0,0
tee_sleeveless_QPQ5I43AOV,tee_sleeveless_QPQ5I43AOV_pants_straight_sides_SROGO3YZWR,2,4,False,False,True,False,62,62,0,0
pants_straight_sides_SROGO3YZWR,tee_sleeveless_QPQ5I43AOV_pants_straight_sides_SROGO3YZWR,4,6,False,False,True,False,219,217,0,0
tee_sleeveless_QPZF17L9PS,tee_sleeveless_QPZF17L9PS_skirt_8_panels_XJTVU5KDIE,2,4,False,False,True,False,108,108,0,0
skirt_8_panels_XJTVU5KDIE,tee_sleeveless_QPZF17L9PS_skirt_8_panels_XJTVU5KDIE,8,16,True,False,True,False,505,584,0,0
tee_sleeveless_QR8VSYQHZ4,tee_sleeveless_QR8VSYQHZ4_skirt_4_panels_9J8T5FSO0Q,2,4,False,False,True,False,132,132,0,0
skirt_4_panels_9J8T5FSO0Q,tee_sleeveless_QR8VSYQHZ4_skirt_4_panels_9J8T5FSO0Q,4,8,False,False,True,False,80,198,0,0
tee_sleeveless_QX2MWB5YCO,tee_sleeveless_QX2MWB5YCO_skirt_8_panels_ZPPXGJLJZ2,2,4,False,False,True,False,106,106,0,0
skirt_8_panels_ZPPXGJLJZ2,tee_sleeveless_QX2MWB5YCO_skirt_8_panels_ZPPXGJLJZ2,8,16,True,False,True,False,343,504,0,0
tee_sleeveless_QZ7XJFS7XP,tee_sleeveless_QZ7XJFS7XP_wb_pants_straight_N3MEUOZ2E3,2,4,False,False,True,False,70,70,0,0
wb_pants_straight_N3MEUOZ2E3,tee_sleeveless_QZ7XJFS7XP_wb_pants_straight_N3MEUOZ2E3,6,12,False,False,True,True,423,415,0,89
tee_sleeveless_R1LLCZ6V3W,tee_sleeveless_R1LLCZ6V3W_skirt_8_panels_H2J5VR463W,2,4,False,False,True,False,28,28,0,0
skirt_8_panels_H2J5VR463W,tee_sleeveless_R1LLCZ6V3W_skirt_8_panels_H2J5VR463W,8,16,True,False,True,False,580,600,0,0
tee_sleeveless_R5P3CUYM18,tee_sleeveless_R5P3CUYM18_wb_pants_straight_I9I2DR9LAH,2,4,False,False,True,False,76,76,0,0
wb_pants_straight_I9I2DR9LAH,tee_sleeveless_R5P3CUYM18_wb_pants_straight_I9I2DR9LAH,6,12,False,False,True,False,349,341,0,0
tee_sleeveless_R5VSUTLR8C,tee_sleeveless_R5VSUTLR8C_skirt_8_panels_P0MUNAGF88,2,4,False,False,True,False,58,58,0,0
skirt_8_panels_P0MUNAGF88,tee_sleeveless_R5VSUTLR8C_skirt_8_panels_P0MUNAGF88,8,16,True,False,True,False,517,536,0,0
tee_sleeveless_R9XQ4WBQT1,tee_sleeveless_R9XQ4WBQT1_pants_straight_sides_MRHDALPJXN,2,4,False,False,True,False,76,76,0,0
pants_straight_sides_MRHDALPJXN,tee_sleeveless_R9XQ4WBQT1_pants_straight_sides_MRHDALPJXN,4,6,False,False,True,False,288,286,0,0
tee_sleeveless_RACSWGC3QJ,tee_sleeveless_RACSWGC3QJ_skirt_8_panels_UE1IWIP62M,2,4,False,False,True,False,68,68,0,0
skirt_8_panels_UE1IWIP62M,tee_sleeveless_RACSWGC3QJ_skirt_8_panels_UE1IWIP62M,8,16,True,False,True,False,593,600,0,0
tee_sleeveless_RBV95TU4E2,tee_sleeveless_RBV95TU4E2_skirt_2_panels_N7X6EAKMS8,2,4,False,False,True,False,80,80,0,0
skirt_2_panels_N7X6EAKMS8,tee_sleeveless_RBV95TU4E2_skirt_2_panels_N7X6EAKMS8,2,4,False,False,True,False,86,86,0,0
tee_sleeveless_RD4WV40WTU,tee_sleeveless_RD4WV40WTU_skirt_2_panels_IAQW1IBKMA,2,4,False,False,True,False,72,72,0,0
skirt_2_panels_IAQW1IBKMA,tee_sleeveless_RD4WV40WTU_skirt_2_panels_IAQW1IBKMA,2,4,False,False,True,False,100,100,0,0
tee_sleeveless_RENNO28VJX,tee_sleeveless_RENNO28VJX_pants_straight_sides_N76PMMEUXT,2,4,False,False,True,False,110,110,0,0
pants_straight_sides_N76PMMEUXT,tee_sleeveless_RENNO28VJX_pants_straight_sides_N76PMMEUXT,4,6,False,False,True,False,361,359,0,0
tee_sleeveless_RJJA2YHNVT,tee_sleeveless_RJJA2YHNVT_skirt_8_panels_SNHE9UA9XL,2,4,False,False,True,False,48,48,0,0
skirt_8_panels_SNHE9UA9XL,tee_sleeveless_RJJA2YHNVT_skirt_8_panels_SNHE9UA9XL,8,16,True,False,True,False,388,400,0,0
tee_sleeveless_RK247EJNMG,tee_sleeveless_RK247EJNMG_skirt_2_panels_D0475KQE84,2,4,False,False,True,False,62,62,0,0
skirt_2_panels_D0475KQE84,tee_sleeveless_RK247EJNMG_skirt_2_panels_D0475KQE84,2,4,False,False,True,False,124,124,0,0
tee_sleeveless_RKTP8AFICG,tee_sleeveless_RKTP8AFICG_skirt_8_panels_YKIR2SW9AL,2,4,False,False,True,False,82,82,0,0
skirt_8_panels_YKIR2SW9AL,tee_sleeveless_RKTP8AFICG_skirt_8_panels_YKIR2SW9AL,8,16,True,False,True,False,328,344,0,0
tee_sleeveless_RLS37QM9UL,tee_sleeveless_RLS37QM9UL_skirt_8_panels_YZJT9Z9XD5,2,4,False,False,True,False,64,64,0,0
skirt_8_panels_YZJT9Z9XD5,tee_sleeveless_RLS37QM9UL_skirt_8_panels_YZJT9Z9XD5,8,16,True,False,True,False,460,480,0,0
tee_sleeveless_RMLUYQJ3AY,tee_sleeveless_RMLUYQJ3AY_skirt_8_panels_S4FO480EFX,2,4,False,False,True,False,30,30,0,0
skirt_8_panels_S4FO480EFX,tee_sleeveless_RMLUYQJ3AY_skirt_8_panels_S4FO480EFX,8,16,True,False,True,False,332,400,0,0
tee_sleeveless_RZC3GNP3GN,tee_sleeveless_RZC3GNP3GN_skirt_8_panels_R5KRF8PCEF,2,4,False,False,True,False,70,70,0,0
skirt_8_panels_R5KRF8PCEF,tee_sleeveless_RZC3GNP3GN_skirt_8_panels_R5KRF8PCEF,8,16,True,False,True,False,416,440,0,0
tee_sleeveless_S0Z9K00QQ0,tee_sleeveless_S0Z9K00QQ0_wb_pants_straight_YMA5G3MJNR,2,4,False,False,True,False,122,122,0,0
wb_pants_straight_YMA5G3MJNR,tee_sleeveless_S0Z9K00QQ0_wb_pants_straight_YMA5G3MJNR,6,12,False,False,True,False,324,316,0,0
tee_sleeveless_S25W0LFU2S,tee_sleeveless_S25W0LFU2S_pants_straight_sides_OFQ0TBXWLK,2,4,False,False,True,False,32,32,0,0
pants_straight_sides_OFQ0TBXWLK,tee_sleeveless_S25W0LFU2S_pants_straight_sides_OFQ0TBXWLK,4,6,False,False,True,False,276,274,0,0
tee_sleeveless_S27U28CM6X,tee_sleeveless_S27U28CM6X_pants_straight_sides_JLUTKALGY9,2,4,False,False,True,False,48,48,0,0
pants_straight_sides_JLUTKALGY9,tee_sleeveless_S27U28CM6X_pants_straight_sides_JLUTKALGY9,4,6,False,False,True,False,209,207,0,0
tee_sleeveless_S3VBX21OG2,tee_sleeveless_S3VBX21OG2_skirt_2_panels_7QQ8AOGH2O,2,4,False,False,True,False,96,96,0,0
skirt_2_panels_7QQ8AOGH2O,tee_sleeveless_S3VBX21OG2_skirt_2_panels_7QQ8AOGH2O,2,4,False,False,True,False,144,144,0,0
tee_sleeveless_S5KVY1NAZY,tee_sleeveless_S5KVY1NAZY_wb_pants_straight_X9RHQ25Z1E,2,4,False,False,True,False,88,88,0,0
wb_pants_straight_X9RHQ25Z1E,tee_sleeveless_S5KVY1NAZY_wb_pants_straight_X9RHQ25Z1E,6,12,False,False,True,True,404,396,0,83
tee_sleeveless_S71UEIRQHI,tee_sleeveless_S71UEIRQHI_skirt_4_panels_WWNL0VNQCC,2,4,False,False,True,False,112,112,0,0
skirt_4_panels_WWNL0VNQCC,tee_sleeveless_S71UEIRQHI_skirt_4_panels_WWNL0VNQCC,4,8,False,False,True,False,158,158,0,0
tee_sleeveless_S8QP989TQL,tee_sleeveless_S8QP989TQL_skirt_2_panels_RCF79F8K74,2,4,False,False,True,False,60,60,0,0
skirt_2_panels_RCF79F8K74,tee_sleeveless_S8QP989TQL_skirt_2_panels_RCF79F8K74,2,4,False,False,True,False,140,140,0,0
tee_sleeveless_S8Y2RPADSV,tee_sleeveless_S8Y2RPADSV_skirt_8_panels_MBAFNCNG78,2,4,False,False,True,False,30,30,0,0
skirt_8_panels_MBAFNCNG78,tee_sleeveless_S8Y2RPADSV_skirt_8_panels_MBAFNCNG78,8,16,True,False,True,False,620,632,0,0
tee_sleeveless_S92226EXQQ,tee_sleeveless_S92226EXQQ_pants_straight_sides_Y0DKAR6QJT,2,4,False,False,True,False,66,66,0,0
pants_straight_sides_Y0DKAR6QJT,tee_sleeveless_S92226EXQQ_pants_straight_sides_Y0DKAR6QJT,4,6,False,False,True,False,301,299,0,0
tee_sleeveless_SE5JD1A8Z8,tee_sleeveless_SE5JD1A8Z8_skirt_8_panels_UJQN5XO6DX,2,4,False,False,True,False,72,72,0,0
skirt_8_panels_UJQN5XO6DX,tee_sleeveless_SE5JD1A8Z8_skirt_8_panels_UJQN5XO6DX,8,16,True,False,True,False,513,520,0,0
tee_sleeveless_SN3N7DQIAZ,tee_sleeveless_SN3N7DQIAZ_pants_straight_sides_SEE15IG3U3,2,4,False,False,True,False,78,78,0,0
pants_straight_sides_SEE15IG3U3,tee_sleeveless_SN3N7DQIAZ_pants_straight_sides_SEE15IG3U3,4,6,False,False,True,False,239,237,0,0
tee_sleeveless_SN973XLX3C,tee_sleeveless_SN973XLX3C_skirt_2_panels_945OB4VIY6,2,4,False,False,True,False,134,134,0,0
skirt_2_panels_945OB4VIY6,tee_sleeveless_SN973XLX3C_skirt_2_panels_945OB4VIY6,2,4,False,False,True,False,94,94,0,0
tee_sleeveless_SNF6CLQ67B,tee_sleeveless_SNF6CLQ67B_skirt_4_panels_A8HFLIE41J,2,4,False,False,True,False,124,124,0,0
skirt_4_panels_A8HFLIE41J,tee_sleeveless_SNF6CLQ67B_skirt_4_panels_A8HFLIE41J,4,8,False,False,True,False,126,194,0,0
tee_sleeveless_SR1JBVMYSB,tee_sleeveless_SR1JBVMYSB_skirt_8_panels_ODIZOE7O1J,2,4,False,False,True,False,110,110,0,0
skirt_8_panels_ODIZOE7O1J,tee_sleeveless_SR1JBVMYSB_skirt_8_panels_ODIZOE7O1J,8,16,True,False,True,False,460,488,0,0
tee_sleeveless_SRTLWG1YNV,tee_sleeveless_SRTLWG1YNV_pants_straight_sides_Y9DC38SM3P,2,4,False,False,True,False,24,24,0,0
pants_straight_sides_Y9DC38SM3P,tee_sleeveless_SRTLWG1YNV_pants_straight_sides_Y9DC38SM3P,4,6,False,False,True,False,192,190,0,0
tee_sleeveless_SU7GJQP3VK,tee_sleeveless_SU7GJQP3VK_skirt_8_panels_WE55EJ0Z9K,2,4,False,False,True,False,84,84,0,0
skirt_8_panels_WE55EJ0Z9K,tee_sleeveless_SU7GJQP3VK_skirt_8_panels_WE55EJ0Z9K,8,16,True,False,True,False,252,352,0,0
tee_sleeveless_SX2CQN24YB,tee_sleeveless_SX2CQN24YB_skirt_4_panels_IIW26C8MUQ,2,4,False,False,True,False,74,74,0,0
skirt_4_panels_IIW26C8MUQ,tee_sleeveless_SX2CQN24YB_skirt_4_panels_IIW26C8MUQ,4,8,False,False,True,False,46,248,0,0
tee_sleeveless_SZ30KPYIEL,tee_sleeveless_SZ30KPYIEL_wb_pants_straight_V9GREVW30J,2,4,False,False,True,False,84,84,0,0
wb_pants_straight_V9GREVW30J,tee_sleeveless_SZ30KPYIEL_wb_pants_straight_V9GREVW30J,6,12,False,False,True,True,402,394,0,83
tee_sleeveless_TAKD35QLCW,tee_sleeveless_TAKD35QLCW_skirt_4_panels_HU540LVPV4,2,4,False,False,True,False,90,90,0,0
skirt_4_panels_HU540LVPV4,tee_sleeveless_TAKD35QLCW_skirt_4_panels_HU540LVPV4,4,8,False,False,True,False,48,252,0,0
tee_sleeveless_TBJJJC74OG,tee_sleeveless_TBJJJC74OG_pants_straight_sides_YGUV3EUUM4,2,4,False,False,True,False,54,54,0,0
pants_straight_sides_YGUV3EUUM4,tee_sleeveless_TBJJJC74OG_pants_straight_sides_YGUV3EUUM4,4,6,False,False,True,False,230,228,0,0
tee_sleeveless_TC2K2DTFVH,tee_sleeveless_TC2K2DTFVH_skirt_8_panels_HVRL3DFP9H,2,4,False,False,True,False,96,96,0,0
skirt_8_panels_HVRL3DFP9H,tee_sleeveless_TC2K2DTFVH_skirt_8_panels_HVRL3DFP9H,8,16,True,False,True,False,496,512,0,0
tee_sleeveless_TCBT23GLOJ,tee_sleeveless_TCBT23GLOJ_skirt_4_panels_N21VZ77B59,2,4,False,False,True,False,42,42,0,0
skirt_4_panels_N21VZ77B59,tee_sleeveless_TCBT23GLOJ_skirt_4_panels_N21VZ77B59,4,8,False,False,True,False,132,236,0,0
tee_sleeveless_TF3NHN17CR,tee_sleeveless_TF3NHN17CR_skirt_8_panels_SYCLP8J6DE,2,4,False,False,True,False,108,108,0,0
skirt_8_panels_SYCLP8J6DE,tee_sleeveless_TF3NHN17CR_skirt_8_panels_SYCLP8J6DE,8,16,True,False,True,False,364,504,0,0
tee_sleeveless_THVEUZOGW6,tee_sleeveless_THVEUZOGW6_wb_pants_straight_O619SQFJGR,2,4,False,False,True,False,56,56,0,0
wb_pants_straight_O619SQFJGR,tee_sleeveless_THVEUZOGW6_wb_pants_straight_O619SQFJGR,6,12,False,False,True,False,365,357,0,0
tee_sleeveless_TIRMSJNSZM,tee_sleeveless_TIRMSJNSZM_pants_straight_sides_Y55W4DJOTH,2,4,False,False,True,False,118,118,0,0
pants_straight_sides_Y55W4DJOTH,tee_sleeveless_TIRMSJNSZM_pants_straight_sides_Y55W4DJOTH,4,6,False,False,True,False,306,304,0,0
tee_sleeveless_TKG245OUWL,tee_sleeveless_TKG245OUWL_skirt_4_panels_3SAV1PG23G,2,4,False,False,True,False,80,80,0,0
skirt_4_panels_3SAV1PG23G,tee_sleeveless_TKG245OUWL_skirt_4_panels_3SAV1PG23G,4,8,False,False,True,False,118,180,0,0
tee_sleeveless_TKKLO1OPEH,tee_sleeveless_TKKLO1OPEH_skirt_4_panels_L7Z4Y2FW5Q,2,4,False,False,True,False,42,42,0,0
skirt_4_panels_L7Z4Y2FW5Q,tee_sleeveless_TKKLO1OPEH_skirt_4_panels_L7Z4Y2FW5Q,4,8,False,False,True,False,52,286,0,0
tee_sleeveless_TM111TYDZQ,tee_sleeveless_TM111TYDZQ_wb_pants_straight_ZB79ZBQVR3,2,4,False,False,True,False,96,96,0,0
wb_pants_straight_ZB79ZBQVR3,tee_sleeveless_TM111TYDZQ_wb_pants_straight_ZB79ZBQVR3,6,12,False,False,True,False,260,252,0,0
tee_sleeveless_TN7743H61R,tee_sleeveless_TN7743H61R_skirt_2_panels_PM8GQEWNFS,2,4,False,False,True,False,78,78,0,0
skirt_2_panels_PM8GQEWNFS,tee_sleeveless_TN7743H61R_skirt_2_panels_PM8GQEWNFS,2,4,False,False,True,False,92,92,0,0
tee_sleeveless_TNJV91K08R,tee_sleeveless_TNJV91K08R_pants_straight_sides_RLT9OREYA1,2,4,False,False,True,False,106,106,0,0
pants_straight_sides_RLT9OREYA1,tee_sleeveless_TNJV91K08R_pants_straight_sides_RLT9OREYA1,4,6,False,False,True,False,191,189,0,0
tee_sleeveless_TS0WXM5FEC,tee_sleeveless_TS0WXM5FEC_skirt_8_panels_V420A1OBK0,2,4,False,False,True,False,84,84,0,0
skirt_8_panels_V420A1OBK0,tee_sleeveless_TS0WXM5FEC_skirt_8_panels_V420A1OBK0,8,16,True,False,True,False,183,328,0,0
tee_sleeveless_TVNC712IJI,tee_sleeveless_TVNC712IJI_skirt_8_panels_I3ZKCYHZ4X,2,4,False,False,True,False,72,72,0,0
skirt_8_panels_I3ZKCYHZ4X,tee_sleeveless_TVNC712IJI_skirt_8_panels_I3ZKCYHZ4X,8,16,True,False,True,False,640,640,0,0
tee_sleeveless_U09IXFL162,tee_sleeveless_U09IXFL162_pants_straight_sides_L62JFZ9OQX,2,4,False,False,True,False,72,72,0,0
pants_straight_sides_L62JFZ9OQX,tee_sleeveless_U09IXFL162_pants_straight_sides_L62JFZ9OQX,4,6,False,False,True,False,358,356,0,0
tee_sleeveless_U09K3PMZBA,tee_sleeveless_U09K3PMZBA_wb_pants_straight_MSU3R0FWUT,2,4,False,False,True,False,48,48,0,0
wb_pants_straight_MSU3R0FWUT,tee_sleeveless_U09K3PMZBA_wb_pants_straight_MSU3R0FWUT,6,12,False,False,True,True,427,419,0,92
tee_sleeveless_U3EYTSLMH8,tee_sleeveless_U3EYTSLMH8_skirt_2_panels_NLHLSSK2CP,2,4,False,False,True,False,36,36,0,0
skirt_2_panels_NLHLSSK2CP,tee_sleeveless_U3EYTSLMH8_skirt_2_panels_NLHLSSK2CP,2,4,False,False,True,False,144,144,0,0
tee_sleeveless_U6TDNQNLX8,tee_sleeveless_U6TDNQNLX8_pants_straight_sides_PO67DPVVYQ,2,4,False,False,True,False,126,126,0,0
pants_straight_sides_PO67DPVVYQ,tee_sleeveless_U6TDNQNLX8_pants_straight_sides_PO67DPVVYQ,4,6,False,False,True,False,248,246,0,0
tee_sleeveless_UE31DQMLRL,tee_sleeveless_UE31DQMLRL_pants_straight_sides_ULKY6RWJ8E,2,4,False,False,True,False,54,54,0,0
pants_straight_sides_ULKY6RWJ8E,tee_sleeveless_UE31DQMLRL_pants_straight_sides_ULKY6RWJ8E,4,6,False,False,True,False,218,216,0,0
tee_sleeveless_UEWYR0QL1W,tee_sleeveless_UEWYR0QL1W_skirt_2_panels_1H816JCU1Z,2,4,False,False,True,False,84,84,0,0
skirt_2_panels_1H816JCU1Z,tee_sleeveless_UEWYR0QL1W_skirt_2_panels_1H816JCU1Z,2,4,False,False,True,False,154,154,0,0
tee_sleeveless_UJEUPXTBYC,tee_sleeveless_UJEUPXTBYC_skirt_2_panels_KQQZ8WXU1W,2,4,False,False,True,False,50,50,0,0
skirt_2_panels_KQQZ8WXU1W,tee_sleeveless_UJEUPXTBYC_skirt_2_panels_KQQZ8WXU1W,2,4,False,False,True,False,116,116,0,0
tee_sleeveless_UJYRUDPXH8,tee_sleeveless_UJYRUDPXH8_skirt_8_panels_XHI718OSXC,2,4,False,False,True,False,90,90,0,0
skirt_8_panels_XHI718OSXC,tee_sleeveless_UJYRUDPXH8_skirt_8_panels_XHI718OSXC,8,16,True,False,True,False,504,528,0,0
tee_sleeveless_UOFI60O0GX,tee_sleeveless_UOFI60O0GX_wb_pants_straight_T3JWH084CC,2,4,False,False,True,False,68,68,0,0
wb_pants_straight_T3JWH084CC,tee_sleeveless_UOFI60O0GX_wb_pants_straight_T3JWH084CC,6,12,False,False,True,False,300,292,0,0
tee_sleeveless_UOHSY27BFV,tee_sleeveless_UOHSY27BFV_skirt_8_panels_UPSUU5CJ10,2,4,False,False,True,False,96,96,0,0
skirt_8_panels_UPSUU5CJ10,tee_sleeveless_UOHSY27BFV_skirt_8_panels_UPSUU5CJ10,8,16,True,False,True,False,637,640,0,0
tee_sleeveless_UT1QRIYZHD,tee_sleeveless_UT1QRIYZHD_skirt_4_panels_87ZYZ8XE3W,2,4,False,False,True,False,38,38,0,0
skirt_4_panels_87ZYZ8XE3W,tee_sleeveless_UT1QRIYZHD_skirt_4_panels_87ZYZ8XE3W,4,8,False,False,True,False,72,180,0,0
tee_sleeveless_UUWRG9CHKV,tee_sleeveless_UUWRG9CHKV_pants_straight_sides_J1RDX42M0L,2,4,False,False,True,False,80,80,0,0
pants_straight_sides_J1RDX42M0L,tee_sleeveless_UUWRG9CHKV_pants_straight_sides_J1RDX42M0L,4,6,False,False,True,False,197,195,0,0
tee_sleeveless_UXQOIZFKE7,tee_sleeveless_UXQOIZFKE7_pants_straight_sides_YHFSY5Z4HE,2,4,False,False,True,False,40,40,0,0
pants_straight_sides_YHFSY5Z4HE,tee_sleeveless_UXQOIZFKE7_pants_straight_sides_YHFSY5Z4HE,4,6,False,False,True,False,237,235,0,0
tee_sleeveless_UY11LGZ2WT,tee_sleeveless_UY11LGZ2WT_pants_straight_sides_YNRC6H3URQ,2,4,False,False,True,False,54,54,0,0
pants_straight_sides_YNRC6H3URQ,tee_sleeveless_UY11LGZ2WT_pants_straight_sides_YNRC6H3URQ,4,6,False,False,True,False,258,256,0,0
tee_sleeveless_V2103FJLPO,tee_sleeveless_V2103FJLPO_skirt_8_panels_PQ7I20O6DB,2,4,False,False,True,False,100,100,0,0
skirt_8_panels_PQ7I20O6DB,tee_sleeveless_V2103FJLPO_skirt_8_panels_PQ7I20O6DB,8,16,True,False,True,False,536,544,0,0
tee_sleeveless_V6ULMBP1DH,tee_sleeveless_V6ULMBP1DH_skirt_2_panels_J4MYJGJ4IV,2,4,False,False,True,False,58,58,0,0
skirt_2_panels_J4MYJGJ4IV,tee_sleeveless_V6ULMBP1DH_skirt_2_panels_J4MYJGJ4IV,2,4,False,False,True,False,136,136,0,0
tee_sleeveless_VBKC9PFGLY,tee_sleeveless_VBKC9PFGLY_skirt_8_panels_R80HWM3O4F,2,4,False,False,True,False,110,110,0,0
skirt_8_panels_R80HWM3O4F,tee_sleeveless_VBKC9PFGLY_skirt_8_panels_R80HWM3O4F,8,16,True,False,True,False,336,472,0,0
tee_sleeveless_VCALCQVH8D,tee_sleeveless_VCALCQVH8D_wb_pants_straight_H3SX1F3KWH,2,4,False,False,True,False,94,94,0,0
wb_pants_straight_H3SX1F3KWH,tee_sleeveless_VCALCQVH8D_wb_pants_straight_H3SX1F3KWH,6,12,False,False,True,True,435,427,159,91
tee_sleeveless_VD5C9G0QKD,tee_sleeveless_VD5C9G0QKD_skirt_2_panels_5QR9KE2NN3,2,4,False,False,True,False,84,84,0,0
skirt_2_panels_5QR9KE2NN3,tee_sleeveless_VD5C9G0QKD_skirt_2_panels_5QR9KE2NN3,2,4,False,False,True,False,94,94,0,0
tee_sleeveless_VDPXFBMSQU,tee_sleeveless_VDPXFBMSQU_skirt_8_panels_UBMZCF1NYZ,2,4,False,False,True,False,94,94,0,0
skirt_8_panels_UBMZCF1NYZ,tee_sleeveless_VDPXFBMSQU_skirt_8_panels_UBMZCF1NYZ,8,16,True,False,True,False,536,552,0,0
tee_sleeveless_VGQLS1WYEG,tee_sleeveless_VGQLS1WYEG_skirt_4_panels_MF3GZURMAG,2,4,False,False,True,False,100,100,0,0
skirt_4_panels_MF3GZURMAG,tee_sleeveless_VGQLS1WYEG_skirt_4_panels_MF3GZURMAG,4,8,False,False,True,False,112,272,0,0
tee_sleeveless_VHF7ETQZOP,tee_sleeveless_VHF7ETQZOP_skirt_8_panels_J18C5VQH0E,2,4,False,False,True,False,60,60,0,0
skirt_8_panels_J18C5VQH0E,tee_sleeveless_VHF7ETQZOP_skirt_8_panels_J18C5VQH0E,8,16,True,False,True,False,380,400,0,0
tee_sleeveless_VHSECJFTRU,tee_sleeveless_VHSECJFTRU_wb_pants_straight_ZUAYPLUL41,2,4,False,False,True,False,86,86,0,0
wb_pants_straight_ZUAYPLUL41,tee_sleeveless_VHSECJFTRU_wb_pants_straight_ZUAYPLUL41,6,12,False,False,True,True,466,458,0,96
tee_sleeveless_VIBPLNLAT2,tee_sleeveless_VIBPLNLAT2_skirt_4_panels_QPITYS1DQE,2,4,False,False,True,False,90,90,0,0
skirt_4_panels_QPITYS1DQE,tee_sleeveless_VIBPLNLAT2_skirt_4_panels_QPITYS1DQE,4,8,False,False,True,False,140,228,0,0
tee_sleeveless_VIN6HH555T,tee_sleeveless_VIN6HH555T_skirt_8_panels_WJ5UEKT4NK,2,4,False,False,True,False,102,102,0,0
skirt_8_panels_WJ5UEKT4NK,tee_sleeveless_VIN6HH555T_skirt_8_panels_WJ5UEKT4NK,8,16,True,False,True,False,280,448,0,0
tee_sleeveless_VITJD2B9N4,tee_sleeveless_VITJD2B9N4_skirt_2_panels_6GTPWPY38T,2,4,False,False,True,False,54,54,0,0
skirt_2_panels_6GTPWPY38T,tee_sleeveless_VITJD2B9N4_skirt_2_panels_6GTPWPY38T,2,4,False,False,True,False,88,88,0,0
tee_sleeveless_VLLJJJG08C,tee_sleeveless_VLLJJJG08C_skirt_4_panels_C3CH8ES5PT,2,4,False,False,True,False,106,106,0,0
skirt_4_panels_C3CH8ES5PT,tee_sleeveless_VLLJJJG08C_skirt_4_panels_C3CH8ES5PT,4,8,False,False,True,False,54,226,0,0
